epoch,step,train_loss
0,49,0.6525962352752686
0,99,0.19532443583011627
0,149,0.8825658559799194
0,199,0.7917909622192383
0,249,0.4274904429912567
0,299,1.5372238159179688
0,349,0.8720710873603821
0,399,0.9532856941223145
0,449,0.40297505259513855
0,499,0.37368980050086975
0,549,0.5527198314666748
0,599,1.2988181114196777
0,649,0.3220005929470062
0,699,0.5679768323898315
0,749,0.29190000891685486
0,799,0.6275118589401245
0,849,1.077144742012024
0,899,0.6995308995246887
0,949,0.5209038853645325
0,999,0.7308781743049622
0,1049,0.3150297701358795
0,1099,0.337104469537735
0,1149,0.5634202361106873
0,1199,2.1584794521331787
0,1249,0.35273948311805725
0,1299,0.6880098581314087
0,1349,0.6792529225349426
0,1399,1.0058190822601318
0,1449,0.6734561920166016
0,1499,0.2124471664428711
0,1549,1.3799594640731812
0,1599,0.8371092081069946
0,1649,0.6587779521942139
0,1699,0.07027123868465424
0,1749,0.4821777045726776
0,1799,4.415805339813232
0,1849,3.773904323577881
0,1899,3.154158115386963
0,1949,3.5007152557373047
0,1999,0.7114881873130798
0,2049,4.374344348907471
0,2099,0.5234538912773132
0,2149,0.668458104133606
0,2199,0.7624040246009827
0,2249,0.7495139241218567
0,2299,0.30332472920417786
0,2349,0.2550583481788635
0,2399,0.2179054319858551
0,2449,0.5646048784255981
0,2499,0.2789168655872345
0,2549,2.2887041568756104
0,2599,1.6901540756225586
0,2649,0.15216436982154846
0,2699,3.1565208435058594
0,2749,0.3921072781085968
0,2799,1.8413296937942505
0,2849,0.44537240266799927
0,2899,1.0140399932861328
0,2949,2.0673224925994873
0,2999,0.5638090968132019
0,3049,2.072089195251465
0,3099,0.2879374325275421
0,3149,0.6894941329956055
0,3199,1.3333858251571655
0,3249,0.6625458002090454
0,3299,0.30348557233810425
0,3349,0.1972559243440628
0,3399,0.3140212893486023
0,3449,1.8951834440231323
0,3499,1.3181089162826538
0,3549,1.1703219413757324
0,3599,0.20434585213661194
0,3649,0.15593211352825165
0,3699,0.3165872097015381
0,3749,0.3075811564922333
0,3799,6.2114386558532715
0,3849,0.1765739917755127
0,3899,0.2535741925239563
0,3949,3.999588966369629
0,3999,1.1570961475372314
0,4049,0.32125550508499146
0,4099,0.20808567106723785
0,4149,1.168225884437561
0,4199,0.7482663989067078
0,4249,2.1550779342651367
0,4299,0.9000694155693054
0,4349,0.12332061678171158
0,4399,1.0788615942001343
0,4449,0.6416758894920349
0,4499,0.42618706822395325
0,4549,0.7284185886383057
0,4599,0.3615700602531433
0,4649,0.11216095089912415
0,4699,0.21734057366847992
0,4749,0.47202175855636597
0,4799,4.662115097045898
0,4849,0.25186267495155334
0,4899,0.8141788244247437
0,4949,0.42231184244155884
0,4999,0.42068031430244446
0,5049,0.30446532368659973
0,5099,0.3596823811531067
0,5149,0.5541759729385376
0,5199,0.2563449740409851
0,5249,0.1976635456085205
0,5299,0.6518469452857971
0,5349,1.5563724040985107
0,5399,1.3496861457824707
0,5449,0.7289907336235046
0,5499,1.1399587392807007
0,5549,1.0282189846038818
0,5599,2.2028350830078125
0,5649,0.5889274477958679
0,5699,0.09625518321990967
0,5749,0.17765454947948456
0,5799,0.4332517981529236
0,5849,0.6087095737457275
0,5899,0.14447100460529327
0,5949,0.45587876439094543
0,5999,0.5232847929000854
