epoch,step,train_loss
0,49,0.3899734914302826
0,99,0.15042048692703247
0,149,0.2874515652656555
0,199,0.9668464064598083
0,249,0.5191969275474548
0,299,0.8404832482337952
0,349,0.49361470341682434
0,399,1.4059219360351562
0,449,0.33242204785346985
0,499,0.34431231021881104
0,549,0.44844987988471985
0,599,1.4179480075836182
0,649,0.3155929446220398
0,699,0.592391848564148
0,749,0.3713155686855316
0,799,0.555910050868988
0,849,0.9506518244743347
0,899,0.7485163807868958
0,949,0.4957401752471924
0,999,0.46334540843963623
0,1049,0.38521483540534973
0,1099,0.2663666009902954
0,1149,0.30501094460487366
0,1199,2.270477056503296
0,1249,0.30809855461120605
0,1299,0.6558477282524109
0,1349,0.6344205737113953
0,1399,1.0090922117233276
0,1449,0.736745297908783
0,1499,0.22225579619407654
0,1549,1.3747174739837646
0,1599,0.8052382469177246
0,1649,0.7536593079566956
0,1699,0.07086300849914551
0,1749,0.589003324508667
0,1799,4.465952396392822
0,1849,2.6637070178985596
0,1899,3.1380300521850586
0,1949,3.6067373752593994
0,1999,0.6634040474891663
0,2049,4.670314311981201
0,2099,0.5254067778587341
0,2149,0.7087840437889099
0,2199,0.7607131600379944
0,2249,0.6306933760643005
0,2299,0.2734488844871521
0,2349,0.2712326943874359
0,2399,0.2304999679327011
0,2449,0.5685020685195923
0,2499,0.2762141525745392
0,2549,2.4759695529937744
0,2599,2.1046125888824463
0,2649,0.1629699468612671
0,2699,3.2248477935791016
0,2749,0.3722023665904999
0,2799,1.8171130418777466
0,2849,0.43439164757728577
0,2899,0.9228867292404175
0,2949,2.2023353576660156
0,2999,0.5439221858978271
0,3049,2.074293851852417
0,3099,0.2760079503059387
0,3149,0.7258988618850708
0,3199,1.349461555480957
0,3249,0.6367895007133484
0,3299,0.3108550012111664
0,3349,0.19985423982143402
0,3399,0.32547152042388916
0,3449,1.9127291440963745
0,3499,1.287513256072998
0,3549,1.021383285522461
0,3599,0.20760738849639893
0,3649,0.14011017978191376
0,3699,0.31821104884147644
0,3749,0.30582576990127563
0,3799,6.127122402191162
0,3849,0.17353811860084534
0,3899,0.19117912650108337
0,3949,3.9816980361938477
0,3999,1.1490038633346558
0,4049,0.33137911558151245
0,4099,0.17955709993839264
0,4149,1.178663730621338
0,4199,0.7847293019294739
