epoch,step,train_loss
0,49,0.45411261916160583
0,99,0.1819334775209427
0,149,0.3037414848804474
0,199,0.6088572144508362
0,249,0.4253500998020172
0,299,0.7562200427055359
0,349,0.44073784351348877
0,399,1.1459603309631348
0,449,0.2470064014196396
0,499,0.34116217494010925
0,549,0.4182884693145752
0,599,1.5766594409942627
0,649,0.24260826408863068
0,699,0.5626704692840576
0,749,0.38040992617607117
0,799,0.47121649980545044
0,849,0.9503452777862549
0,899,0.7134645581245422
0,949,0.4214223325252533
0,999,0.45804810523986816
0,1049,0.37484410405158997
0,1099,0.2667742967605591
0,1149,0.35031628608703613
0,1199,2.275822877883911
0,1249,0.29747676849365234
0,1299,0.7003477811813354
0,1349,0.6462950110435486
0,1399,1.0345491170883179
0,1449,0.703035831451416
0,1499,0.21918711066246033
0,1549,1.3793872594833374
0,1599,0.8133549690246582
0,1649,0.7528895735740662
0,1699,0.06982734799385071
0,1749,0.5027255415916443
0,1799,4.531601428985596
0,1849,2.610865592956543
0,1899,2.8940579891204834
0,1949,3.5232105255126953
0,1999,0.6663062572479248
0,2049,4.656772613525391
0,2099,0.5319051742553711
0,2149,0.6253695487976074
0,2199,0.6950846910476685
0,2249,0.7299882173538208
0,2299,0.25330573320388794
0,2349,0.2717497944831848
0,2399,0.21842193603515625
0,2449,0.6776323914527893
0,2499,0.26902469992637634
0,2549,2.2674779891967773
0,2599,2.116379976272583
0,2649,0.1525963991880417
0,2699,3.068222761154175
0,2749,0.47176986932754517
0,2799,1.8227096796035767
0,2849,0.43595069646835327
0,2899,1.014074444770813
0,2949,2.053657054901123
0,2999,0.5536476373672485
0,3049,2.027945041656494
0,3099,0.29679715633392334
0,3149,0.746768593788147
0,3199,1.3357023000717163
0,3249,0.6165306568145752
0,3299,0.34837090969085693
0,3349,0.18522898852825165
0,3399,0.3462234139442444
0,3449,2.1561450958251953
0,3499,1.3740495443344116
0,3549,1.3033560514450073
0,3599,0.1916387528181076
0,3649,0.14211434125900269
0,3699,0.27818116545677185
0,3749,0.28086960315704346
0,3799,6.098738670349121
0,3849,0.2125520557165146
0,3899,0.21272322535514832
